query_name,index_type,query,index_description,index_statement,execution_time,cpu_start,cpu_end,cpu_change,memory_start,memory_end,memory_change,result_count,select,insert,update,delete,create,drop,alter,join,where,group by,order by,having,limit,between,in,like,error
user_orders,hash,"SELECT u.user_id, u.first_name, u.last_name, u.email, o.order_id, o.order_date, o.total_amount, o.status FROM Users u JOIN Orders o ON u.user_id = o.user_id WHERE u.user_id = 5001 ORDER BY o.order_date DESC;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),0.0273287296295166,0.0,0.0,0.0,99.0703125,99.0703125,0.0,48,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,
user_orders_btree,btree,"SELECT u.user_id, u.first_name, u.last_name, u.email, o.order_id, o.order_date, o.total_amount, o.status FROM Users u JOIN Orders o ON u.user_id = o.user_id WHERE u.user_id = 5001 ORDER BY o.order_date DESC;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),0.00571751594543457,0.0,0.0,0.0,99.0703125,99.0703125,0.0,48,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,
user_orders_bitmap,bitmap,"SELECT u.user_id, u.first_name, u.last_name, u.email, o.order_id, o.order_date, o.total_amount, o.status FROM Users u JOIN Orders o ON u.user_id = o.user_id WHERE u.user_id = 5001 ORDER BY o.order_date DESC;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.025729656219482422,0.0,0.0,0.0,99.0703125,99.0703125,0.0,48,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,
user_orders_gist,gist,"SELECT u.user_id, u.first_name, u.last_name, u.email, o.order_id, o.order_date, o.total_amount, o.status FROM Users u JOIN Orders o ON u.user_id = o.user_id WHERE u.user_id = 5001 ORDER BY o.order_date DESC;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),0.028072118759155273,0.0,0.0,0.0,99.0703125,99.0703125,0.0,48,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,
user_orders_reverse,reverse,"SELECT u.user_id, u.first_name, u.last_name, u.email, o.order_id, o.order_date, o.total_amount, o.status FROM Users u JOIN Orders o ON u.user_id = o.user_id WHERE u.user_id = 5001 ORDER BY o.order_date DESC;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),0.04539775848388672,0.0,0.0,0.0,99.0703125,99.0703125,0.0,48,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,
analytics_status_count,bitmap,"SELECT COUNT(*) as order_count, status FROM Orders WHERE order_date BETWEEN '2017-01-01' AND '2025-06-30' GROUP BY status;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.03962826728820801,0.0,0.0,0.0,99.0703125,99.0703125,0.0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
analytics_status_count_btree,btree,"SELECT COUNT(*) as order_count, status FROM Orders WHERE order_date BETWEEN '2017-01-01' AND '2025-06-30' GROUP BY status;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),0.046642303466796875,0.0,0.0,0.0,99.0703125,99.0703125,0.0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
analytics_status_count_hash,hash,"SELECT COUNT(*) as order_count, status FROM Orders WHERE order_date BETWEEN '2017-01-01' AND '2025-06-30' GROUP BY status;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),0.038822174072265625,0.0,0.0,0.0,99.0703125,99.0703125,0.0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
analytics_status_count_gist,gist,"SELECT COUNT(*) as order_count, status FROM Orders WHERE order_date BETWEEN '2017-01-01' AND '2025-06-30' GROUP BY status;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),0.03941082954406738,0.0,0.0,0.0,99.0703125,99.0703125,0.0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
analytics_status_count_reverse,reverse,"SELECT COUNT(*) as order_count, status FROM Orders WHERE order_date BETWEEN '2017-01-01' AND '2025-06-30' GROUP BY status;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),0.04886031150817871,0.0,0.0,0.0,99.0703125,99.0703125,0.0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,
category_products,bitmap,"SELECT c.name as category_name, COUNT(p.product_id) as product_count, AVG(p.price) as avg_price FROM categories c LEFT JOIN products p ON c.category_id = p.category_id GROUP BY c.category_id, c.name;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.002547740936279297,0.0,0.0,0.0,99.0703125,99.0703125,0.0,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,
category_products_btree,btree,"SELECT c.name as category_name, COUNT(p.product_id) as product_count, AVG(p.price) as avg_price FROM categories c LEFT JOIN products p ON c.category_id = p.category_id GROUP BY c.category_id, c.name;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),0.002162456512451172,0.0,0.0,0.0,99.0703125,99.0703125,0.0,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,
category_products_hash,hash,"SELECT c.name as category_name, COUNT(p.product_id) as product_count, AVG(p.price) as avg_price FROM categories c LEFT JOIN products p ON c.category_id = p.category_id GROUP BY c.category_id, c.name;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),0.002797365188598633,0.0,0.0,0.0,99.0703125,99.0703125,0.0,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,
category_products_gist,gist,"SELECT c.name as category_name, COUNT(p.product_id) as product_count, AVG(p.price) as avg_price FROM categories c LEFT JOIN products p ON c.category_id = p.category_id GROUP BY c.category_id, c.name;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),0.002655029296875,0.0,0.0,0.0,99.0703125,99.0703125,0.0,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,
category_products_reverse,reverse,"SELECT c.name as category_name, COUNT(p.product_id) as product_count, AVG(p.price) as avg_price FROM categories c LEFT JOIN products p ON c.category_id = p.category_id GROUP BY c.category_id, c.name;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),0.0025091171264648438,0.0,0.0,0.0,99.0703125,99.0703125,0.0,20,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,
cohort_analysis,bitmap,"WITH FirstPurchases AS ( SELECT u.user_id, TO_CHAR(MIN(o.order_date), 'YYYY-MM') AS cohort_month  -- Changed DATE_FORMAT to TO_CHAR FROM Users u JOIN Orders o ON u.user_id = o.user_id GROUP BY u.user_id ), CustomerOrders AS ( SELECT fp.user_id, fp.cohort_month, TO_CHAR(o.order_date, 'YYYY-MM') AS order_month,  -- Changed DATE_FORMAT to TO_CHAR EXTRACT(YEAR FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) * 12 +  -- Calculate month difference EXTRACT(MONTH FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) AS month_number FROM FirstPurchases fp JOIN Orders o ON fp.user_id = o.user_id ), CohortSize AS ( SELECT cohort_month, COUNT(DISTINCT user_id) AS num_users FROM FirstPurchases GROUP BY cohort_month ), CohortRetention AS ( SELECT co.cohort_month, co.month_number, COUNT(DISTINCT co.user_id) AS num_users FROM CustomerOrders co GROUP BY co.cohort_month, co.month_number ) SELECT cr.cohort_month, cs.num_users AS cohort_size, cr.month_number, cr.num_users AS returning_users, (cr.num_users::float / cs.num_users) * 100 AS retention_rate  -- Ensure float division FROM CohortRetention cr JOIN CohortSize cs ON cr.cohort_month = cs.cohort_month WHERE cr.month_number <= 12 ORDER BY cr.cohort_month, cr.month_number;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...onth_number <= 12 ORDER BY cr.cohort_month, cr.month_number;
                                                                       ^
"
cohort_analysis_btree,btree,"WITH FirstPurchases AS ( SELECT u.user_id, TO_CHAR(MIN(o.order_date), 'YYYY-MM') AS cohort_month  -- Changed DATE_FORMAT to TO_CHAR FROM Users u JOIN Orders o ON u.user_id = o.user_id GROUP BY u.user_id ), CustomerOrders AS ( SELECT fp.user_id, fp.cohort_month, TO_CHAR(o.order_date, 'YYYY-MM') AS order_month,  -- Changed DATE_FORMAT to TO_CHAR EXTRACT(YEAR FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) * 12 +  -- Calculate month difference EXTRACT(MONTH FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) AS month_number FROM FirstPurchases fp JOIN Orders o ON fp.user_id = o.user_id ), CohortSize AS ( SELECT cohort_month, COUNT(DISTINCT user_id) AS num_users FROM FirstPurchases GROUP BY cohort_month ), CohortRetention AS ( SELECT co.cohort_month, co.month_number, COUNT(DISTINCT co.user_id) AS num_users FROM CustomerOrders co GROUP BY co.cohort_month, co.month_number ) SELECT cr.cohort_month, cs.num_users AS cohort_size, cr.month_number, cr.num_users AS returning_users, (cr.num_users::float / cs.num_users) * 100 AS retention_rate  -- Ensure float division FROM CohortRetention cr JOIN CohortSize cs ON cr.cohort_month = cs.cohort_month WHERE cr.month_number <= 12 ORDER BY cr.cohort_month, cr.month_number;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...onth_number <= 12 ORDER BY cr.cohort_month, cr.month_number;
                                                                       ^
"
cohort_analysis_hash,hash,"WITH FirstPurchases AS ( SELECT u.user_id, TO_CHAR(MIN(o.order_date), 'YYYY-MM') AS cohort_month  -- Changed DATE_FORMAT to TO_CHAR FROM Users u JOIN Orders o ON u.user_id = o.user_id GROUP BY u.user_id ), CustomerOrders AS ( SELECT fp.user_id, fp.cohort_month, TO_CHAR(o.order_date, 'YYYY-MM') AS order_month,  -- Changed DATE_FORMAT to TO_CHAR EXTRACT(YEAR FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) * 12 +  -- Calculate month difference EXTRACT(MONTH FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) AS month_number FROM FirstPurchases fp JOIN Orders o ON fp.user_id = o.user_id ), CohortSize AS ( SELECT cohort_month, COUNT(DISTINCT user_id) AS num_users FROM FirstPurchases GROUP BY cohort_month ), CohortRetention AS ( SELECT co.cohort_month, co.month_number, COUNT(DISTINCT co.user_id) AS num_users FROM CustomerOrders co GROUP BY co.cohort_month, co.month_number ) SELECT cr.cohort_month, cs.num_users AS cohort_size, cr.month_number, cr.num_users AS returning_users, (cr.num_users::float / cs.num_users) * 100 AS retention_rate  -- Ensure float division FROM CohortRetention cr JOIN CohortSize cs ON cr.cohort_month = cs.cohort_month WHERE cr.month_number <= 12 ORDER BY cr.cohort_month, cr.month_number;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...onth_number <= 12 ORDER BY cr.cohort_month, cr.month_number;
                                                                       ^
"
cohort_analysis_gist,gist,"WITH FirstPurchases AS ( SELECT u.user_id, TO_CHAR(MIN(o.order_date), 'YYYY-MM') AS cohort_month  -- Changed DATE_FORMAT to TO_CHAR FROM Users u JOIN Orders o ON u.user_id = o.user_id GROUP BY u.user_id ), CustomerOrders AS ( SELECT fp.user_id, fp.cohort_month, TO_CHAR(o.order_date, 'YYYY-MM') AS order_month,  -- Changed DATE_FORMAT to TO_CHAR EXTRACT(YEAR FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) * 12 +  -- Calculate month difference EXTRACT(MONTH FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) AS month_number FROM FirstPurchases fp JOIN Orders o ON fp.user_id = o.user_id ), CohortSize AS ( SELECT cohort_month, COUNT(DISTINCT user_id) AS num_users FROM FirstPurchases GROUP BY cohort_month ), CohortRetention AS ( SELECT co.cohort_month, co.month_number, COUNT(DISTINCT co.user_id) AS num_users FROM CustomerOrders co GROUP BY co.cohort_month, co.month_number ) SELECT cr.cohort_month, cs.num_users AS cohort_size, cr.month_number, cr.num_users AS returning_users, (cr.num_users::float / cs.num_users) * 100 AS retention_rate  -- Ensure float division FROM CohortRetention cr JOIN CohortSize cs ON cr.cohort_month = cs.cohort_month WHERE cr.month_number <= 12 ORDER BY cr.cohort_month, cr.month_number;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...onth_number <= 12 ORDER BY cr.cohort_month, cr.month_number;
                                                                       ^
"
cohort_analysis_reverse,reverse,"WITH FirstPurchases AS ( SELECT u.user_id, TO_CHAR(MIN(o.order_date), 'YYYY-MM') AS cohort_month  -- Changed DATE_FORMAT to TO_CHAR FROM Users u JOIN Orders o ON u.user_id = o.user_id GROUP BY u.user_id ), CustomerOrders AS ( SELECT fp.user_id, fp.cohort_month, TO_CHAR(o.order_date, 'YYYY-MM') AS order_month,  -- Changed DATE_FORMAT to TO_CHAR EXTRACT(YEAR FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) * 12 +  -- Calculate month difference EXTRACT(MONTH FROM AGE(o.order_date, TO_DATE(fp.cohort_month, 'YYYY-MM'))) AS month_number FROM FirstPurchases fp JOIN Orders o ON fp.user_id = o.user_id ), CohortSize AS ( SELECT cohort_month, COUNT(DISTINCT user_id) AS num_users FROM FirstPurchases GROUP BY cohort_month ), CohortRetention AS ( SELECT co.cohort_month, co.month_number, COUNT(DISTINCT co.user_id) AS num_users FROM CustomerOrders co GROUP BY co.cohort_month, co.month_number ) SELECT cr.cohort_month, cs.num_users AS cohort_size, cr.month_number, cr.num_users AS returning_users, (cr.num_users::float / cs.num_users) * 100 AS retention_rate  -- Ensure float division FROM CohortRetention cr JOIN CohortSize cs ON cr.cohort_month = cs.cohort_month WHERE cr.month_number <= 12 ORDER BY cr.cohort_month, cr.month_number;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"syntax error at end of input
LINE 1: ...onth_number <= 12 ORDER BY cr.cohort_month, cr.month_number;
                                                                       ^
"
complex_and_or_filter,bitmap,"SELECT p.product_id, p.name, p.price, p.stock_quantity FROM Products p WHERE (p.category_id = 1 OR p.category_id = 2) AND (p.stock_quantity < 10 OR p.stock_quantity > 100);",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.0073964595794677734,0.0,0.0,0.0,99.078125,99.078125,0.0,182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
complex_and_or_filter_btree,btree,"SELECT p.product_id, p.name, p.price, p.stock_quantity FROM Products p WHERE (p.category_id = 1 OR p.category_id = 2) AND (p.stock_quantity < 10 OR p.stock_quantity > 100);",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),0.006653785705566406,0.0,0.0,0.0,99.078125,99.078125,0.0,182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
complex_and_or_filter_hash,hash,"SELECT p.product_id, p.name, p.price, p.stock_quantity FROM Products p WHERE (p.category_id = 1 OR p.category_id = 2) AND (p.stock_quantity < 10 OR p.stock_quantity > 100);",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),0.0026068687438964844,0.0,0.0,0.0,99.078125,99.078125,0.0,182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
complex_and_or_filter_gist,gist,"SELECT p.product_id, p.name, p.price, p.stock_quantity FROM Products p WHERE (p.category_id = 1 OR p.category_id = 2) AND (p.stock_quantity < 10 OR p.stock_quantity > 100);",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),0.0022966861724853516,0.0,0.0,0.0,99.078125,99.078125,0.0,182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
complex_and_or_filter_reverse,reverse,"SELECT p.product_id, p.name, p.price, p.stock_quantity FROM Products p WHERE (p.category_id = 1 OR p.category_id = 2) AND (p.stock_quantity < 10 OR p.stock_quantity > 100);",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),0.006492137908935547,0.0,0.0,0.0,99.078125,99.078125,0.0,182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
delivery_status_metrics,bitmap,"SELECT status, COUNT(*) as order_count, AVG(EXTRACT(EPOCH FROM (CURRENT_TIMESTAMP - order_date))/86400) as avg_days_in_status, MIN(total_amount) as min_order_value, MAX(total_amount) as max_order_value, AVG(total_amount) as avg_order_value FROM orders GROUP BY status;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.09484624862670898,0.0,0.0,0.0,99.078125,99.078125,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,
delivery_status_metrics_btree,btree,"SELECT status, COUNT(*) as order_count, AVG(EXTRACT(EPOCH FROM (CURRENT_TIMESTAMP - order_date))/86400) as avg_days_in_status, MIN(total_amount) as min_order_value, MAX(total_amount) as max_order_value, AVG(total_amount) as avg_order_value FROM orders GROUP BY status;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),0.09860587120056152,0.0,0.0,0.0,99.078125,99.078125,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,
delivery_status_metrics_hash,hash,"SELECT status, COUNT(*) as order_count, AVG(EXTRACT(EPOCH FROM (CURRENT_TIMESTAMP - order_date))/86400) as avg_days_in_status, MIN(total_amount) as min_order_value, MAX(total_amount) as max_order_value, AVG(total_amount) as avg_order_value FROM orders GROUP BY status;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),0.11449480056762695,0.0,0.0,0.0,99.078125,99.078125,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,
delivery_status_metrics_gist,gist,"SELECT status, COUNT(*) as order_count, AVG(EXTRACT(EPOCH FROM (CURRENT_TIMESTAMP - order_date))/86400) as avg_days_in_status, MIN(total_amount) as min_order_value, MAX(total_amount) as max_order_value, AVG(total_amount) as avg_order_value FROM orders GROUP BY status;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),0.10067510604858398,0.0,0.0,0.0,99.08203125,99.08203125,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,
delivery_status_metrics_reverse,reverse,"SELECT status, COUNT(*) as order_count, AVG(EXTRACT(EPOCH FROM (CURRENT_TIMESTAMP - order_date))/86400) as avg_days_in_status, MIN(total_amount) as min_order_value, MAX(total_amount) as max_order_value, AVG(total_amount) as avg_order_value FROM orders GROUP BY status;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),0.10042309761047363,0.0,0.0,0.0,99.08203125,99.08203125,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,
monthly_order_status,bitmap,"SELECT DATE_TRUNC('month', order_date) as month, status, COUNT(*) as orders FROM orders GROUP BY month, status ORDER BY month, status;",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.11070561408996582,0.0,0.0,0.0,99.08203125,99.08203125,0.0,432,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
monthly_order_status_btree,btree,"SELECT DATE_TRUNC('month', order_date) as month, status, COUNT(*) as orders FROM orders GROUP BY month, status ORDER BY month, status;",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),0.11067652702331543,0.0,0.0,0.0,99.08203125,99.08203125,0.0,432,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
monthly_order_status_hash,hash,"SELECT DATE_TRUNC('month', order_date) as month, status, COUNT(*) as orders FROM orders GROUP BY month, status ORDER BY month, status;",Hash index for equality comparisons,CREATE INDEX hash_users_email ON Users USING HASH (email); CREATE INDEX hash_products_id ON Products USING HASH (product_id); CREATE INDEX hash_orders_id ON Orders USING HASH (order_id),0.1103525161743164,0.0,0.0,0.0,99.08203125,99.08203125,0.0,432,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
monthly_order_status_gist,gist,"SELECT DATE_TRUNC('month', order_date) as month, status, COUNT(*) as orders FROM orders GROUP BY month, status ORDER BY month, status;",GiST index for complex data types,CREATE INDEX gist_orders_date ON Orders USING GIST (order_date); CREATE INDEX gist_products_name ON Products USING GIST (name gist_trgm_ops); CREATE INDEX gist_users_address ON Users USING GIST (shipping_address gist_trgm_ops),0.11199569702148438,0.0,0.0,0.0,99.08203125,99.08203125,0.0,432,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
monthly_order_status_reverse,reverse,"SELECT DATE_TRUNC('month', order_date) as month, status, COUNT(*) as orders FROM orders GROUP BY month, status ORDER BY month, status;",Reverse index for reducing concurrency contention,CREATE INDEX rev_users_id ON Users USING REVERSE (user_id); CREATE INDEX rev_orders_date ON Orders USING REVERSE (order_date); CREATE INDEX rev_products_name ON Products USING REVERSE (name),0.11577749252319336,0.0,0.0,0.0,99.08203125,99.08203125,0.0,432,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
multiple_status_or,bitmap,"SELECT order_id, user_id, order_date, status FROM Orders WHERE status = 'Pending' OR status = 'Shipped';",Bitmap index for low-cardinality columns,CREATE INDEX bitmap_orders_status ON Orders (status); CREATE INDEX bitmap_products_category ON Products (category_id); CREATE INDEX bitmap_categories_parent ON Categories (category_id),0.2974395751953125,0.0,0.0,0.0,99.08203125,164.62109375,65.5390625,237361,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
multiple_status_or_btree,btree,"SELECT order_id, user_id, order_date, status FROM Orders WHERE status = 'Pending' OR status = 'Shipped';",B-Tree index for range queries and sorting,CREATE INDEX btree_orders_date ON Orders (order_date); CREATE INDEX btree_orders_user ON Orders (user_id); CREATE INDEX btree_products_category ON Products (category_id); CREATE INDEX btree_orderitems_order ON OrderItems (order_id); CREATE INDEX btree_orderitems_product ON OrderItems (product_id),0.2968599796295166,0.0,0.0,0.0,101.45703125,164.875,63.41796875,237361,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
